Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
PROD_926196,Item_275,Electronics,178.62,0.08,0.16,144,SUP_19,45-54,Australia,Non-binary,3.47,Express,0.0,Autumn,41
PROD_964141,Item_461,Sports,559.28,0.06,0.12,947,SUP_32,45-54,Europe,Female,33.83,Overnight,0.03,Spring,82
PROD_585450,Item_106,Home Decor,930.92,0.01,0.05,517,SUP_91,35-44,North America,Female,27.07,Standard,0.01,Autumn,28
PROD_415826,Item_21,Home Decor,408.11,0.32,0.12,81,SUP_77,55+,Asia,Male,41.02,Express,0.04,Autumn,69
PROD_421638,Item_64,Home Decor,761.56,0.18,0.16,979,SUP_61,45-54,Australia,Male,42.26,Overnight,0.18,Winter,2
PROD_705605,Item_165,Sports,65.0,0.05,0.12,634,SUP_56,35-44,Australia,Male,12.38,Overnight,0.03,Spring,17
PROD_427359,Item_27,Electronics,732.38,0.16,0.16,166,SUP_79,55+,North America,Female,35.95,Standard,0.16,Spring,84
PROD_702875,Item_311,Home Decor,187.42,0.08,0.16,748,SUP_35,35-44,North America,Male,43.15,Overnight,0.22,Summer,28
PROD_106949,Item_285,Beauty,997.55,0.47,0.12,104,SUP_79,35-44,Australia,Non-binary,13.47,Standard,0.01,Summer,51
PROD_863185,Item_148,Sports,429.76,0.16,0.16,801,SUP_52,25-34,Asia,Female,38.6,Overnight,0.01,Autumn,41
PROD_417537,Item_281,Clothing,341.46,0.17,0.12,487,SUP_78,18-24,North America,Female,27.22,Express,0.25,Summer,51
PROD_828913,Item_326,Electronics,1009.86,0.42,0.08,749,SUP_72,18-24,North America,Female,18.98,Standard,0.17,Winter,35
PROD_762301,Item_319,Beauty,64.92,0.32,0.12,309,SUP_87,18-24,Europe,Non-binary,37.42,Overnight,0.04,Spring,94
PROD_650222,Item_164,Home Decor,478.95,0.36,0.08,983,SUP_75,35-44,South America,Non-binary,39.42,Overnight,0.08,Winter,7
PROD_880722,Item_386,Clothing,447.15,0.32,0.08,81,SUP_72,45-54,Europe,Male,14.15,Express,0.25,Spring,95
PROD_555102,Item_406,Electronics,345.34,0.47,0.12,93,SUP_22,18-24,Asia,Male,36.16,Overnight,0.06,All-Year,79
PROD_437889,Item_224,Sports,1094.55,0.1,0.05,320,SUP_60,45-54,South America,Female,4.14,Standard,0.19,Spring,85
PROD_576467,Item_272,Clothing,902.36,0.49,0.05,342,SUP_14,55+,Australia,Male,19.96,Overnight,0.06,Winter,1
PROD_456600,Item_146,Clothing,81.39,0.42,0.12,796,SUP_56,18-24,Asia,Non-binary,5.0,Overnight,0.1,Autumn,50
PROD_415557,Item_453,Beauty,859.05,0.29,0.12,808,SUP_45,35-44,Asia,Male,14.63,Express,0.22,Summer,14
PROD_983671,Item_438,Electronics,635.12,0.33,0.16,360,SUP_45,25-34,Europe,Male,42.87,Express,0.01,Summer,16
PROD_404462,Item_356,Beauty,1081.54,0.32,0.16,830,SUP_59,35-44,South America,Female,33.59,Overnight,0.08,Winter,12
PROD_350875,Item_30,Beauty,378.97,0.03,0.12,927,SUP_65,45-54,Asia,Non-binary,34.49,Express,0.12,Summer,53
PROD_563389,Item_45,Home Decor,691.12,0.11,0.05,65,SUP_28,55+,South America,Non-binary,7.78,Overnight,0.16,Autumn,98
PROD_170390,Item_275,Sports,603.4,0.48,0.16,623,SUP_29,35-44,Australia,Non-binary,26.88,Overnight,0.01,Summer,24
PROD_807689,Item_471,Clothing,590.03,0.27,0.16,867,SUP_31,25-34,South America,Male,18.72,Standard,0.1,All-Year,73
PROD_353490,Item_34,Electronics,550.05,0.19,0.05,428,SUP_40,25-34,Europe,Non-binary,33.57,Overnight,0.09,Spring,74
PROD_667376,Item_141,Sports,250.73,0.38,0.12,400,SUP_71,55+,Europe,Male,8.75,Standard,0.01,All-Year,32
PROD_347940,Item_427,Sports,908.07,0.26,0.05,170,SUP_53,18-24,Asia,Female,14.12,Standard,0.09,Spring,77
PROD_465340,Item_318,Electronics,544.35,0.01,0.08,758,SUP_77,35-44,South America,Non-binary,40.64,Overnight,0.23,All-Year,97
PROD_533027,Item_374,Sports,1150.43,0.37,0.16,577,SUP_76,35-44,Europe,Female,9.3,Express,0.07,Summer,21
PROD_608041,Item_221,Home Decor,316.67,0.37,0.16,67,SUP_98,25-34,North America,Male,29.19,Overnight,0.15,Summer,43
PROD_417623,Item_356,Sports,820.88,0.08,0.16,491,SUP_58,45-54,Europe,Non-binary,15.55,Overnight,0.07,Autumn,3
PROD_316464,Item_22,Home Decor,1129.16,0.48,0.05,33,SUP_68,35-44,Australia,Male,5.52,Express,0.03,All-Year,25
PROD_842729,Item_180,Clothing,797.83,0.11,0.05,0,SUP_13,25-34,North America,Non-binary,11.62,Express,0.07,Spring,0
PROD_610736,Item_436,Clothing,1046.17,0.23,0.12,150,SUP_48,45-54,South America,Male,39.38,Standard,0.12,Spring,9
PROD_906395,Item_367,Beauty,993.84,0.06,0.16,901,SUP_16,18-24,Asia,Male,41.15,Overnight,0.07,Summer,99
PROD_417267,Item_420,Home Decor,435.34,0.3,0.08,783,SUP_80,18-24,North America,Male,20.05,Express,0.16,Summer,1
PROD_750199,Item_329,Clothing,722.15,0.19,0.12,257,SUP_58,25-34,Europe,Female,28.7,Express,0.24,Summer,28
PROD_988900,Item_231,Sports,191.73,0.18,0.05,749,SUP_98,25-34,Asia,Non-binary,24.38,Standard,0.02,All-Year,24
PROD_323777,Item_499,Electronics,644.95,0.41,0.08,627,SUP_24,18-24,Asia,Male,14.03,Overnight,0.18,Spring,86
PROD_959909,Item_403,Electronics,280.35,0.0,0.12,587,SUP_16,25-34,Asia,Non-binary,16.83,Express,0.0,All-Year,93
PROD_900820,Item_38,Home Decor,893.77,0.4,0.05,794,SUP_56,55+,Asia,Male,24.65,Standard,0.0,Spring,59
PROD_105569,Item_70,Beauty,636.03,0.29,0.08,18,SUP_77,35-44,South America,Non-binary,31.9,Standard,0.03,Spring,88
PROD_694124,Item_116,Sports,496.42,0.49,0.12,795,SUP_54,55+,South America,Male,17.04,Standard,0.12,Autumn,12
PROD_728861,Item_239,Home Decor,326.21,0.29,0.08,34,SUP_28,45-54,South America,Male,32.05,Standard,0.01,Summer,39
PROD_529802,Item_335,Electronics,1198.44,0.03,0.05,370,SUP_56,25-34,Europe,Female,43.32,Overnight,0.18,All-Year,33
PROD_358090,Item_441,Home Decor,90.69,0.03,0.12,490,SUP_62,25-34,South America,Non-binary,3.06,Overnight,0.01,All-Year,34
PROD_767375,Item_148,Sports,57.06,0.44,0.05,835,SUP_36,45-54,Asia,Female,9.04,Express,0.12,Summer,78
PROD_145002,Item_9,Clothing,264.62,0.42,0.16,816,SUP_14,35-44,North America,Male,41.4,Express,0.17,All-Year,38
PROD_871954,Item_288,Sports,1165.43,0.17,0.16,240,SUP_69,18-24,North America,Female,5.08,Express,0.06,Autumn,41
PROD_761614,Item_388,Clothing,1175.19,0.31,0.08,6,SUP_86,55+,North America,Female,34.9,Express,0.14,All-Year,83
PROD_779574,Item_50,Clothing,787.64,0.24,0.16,548,SUP_71,35-44,North America,Female,28.83,Express,0.07,Spring,85
PROD_598870,Item_338,Clothing,1056.73,0.48,0.05,370,SUP_68,18-24,North America,Female,4.05,Standard,0.05,Summer,24
PROD_311791,Item_5,Home Decor,260.68,0.47,0.08,664,SUP_70,18-24,Australia,Non-binary,2.03,Overnight,0.2,Summer,13
PROD_302846,Item_404,Electronics,1166.59,0.49,0.12,756,SUP_65,25-34,North America,Female,23.59,Standard,0.08,Autumn,82
PROD_761450,Item_343,Home Decor,175.63,0.43,0.05,249,SUP_87,45-54,North America,Male,7.05,Overnight,0.2,All-Year,85
PROD_766997,Item_126,Electronics,125.84,0.45,0.12,114,SUP_56,25-34,North America,Male,39.51,Standard,0.05,Spring,86
PROD_777775,Item_75,Sports,139.09,0.11,0.12,552,SUP_57,45-54,Europe,Female,22.67,Standard,0.09,Winter,0
PROD_124071,Item_165,Beauty,689.89,0.42,0.12,336,SUP_19,25-34,Australia,Female,12.08,Express,0.03,Spring,38
PROD_682531,Item_278,Sports,938.26,0.35,0.12,573,SUP_41,55+,North America,Female,9.23,Overnight,0.12,Spring,29
PROD_994647,Item_442,Home Decor,443.17,0.48,0.05,680,SUP_74,25-34,South America,Male,37.94,Overnight,0.1,All-Year,4
PROD_272312,Item_324,Home Decor,1173.59,0.29,0.16,141,SUP_33,55+,Europe,Female,32.91,Overnight,0.0,Winter,93
PROD_357218,Item_477,Electronics,524.13,0.04,0.05,484,SUP_38,35-44,Australia,Non-binary,32.87,Express,0.12,Autumn,70
PROD_314879,Item_300,Home Decor,184.79,0.3,0.16,437,SUP_16,35-44,South America,Female,5.67,Express,0.02,All-Year,61
PROD_463714,Item_290,Clothing,561.83,0.34,0.12,769,SUP_26,25-34,South America,Non-binary,28.85,Express,0.21,Summer,76
PROD_526650,Item_77,Home Decor,816.45,0.11,0.16,87,SUP_34,35-44,Europe,Female,39.39,Express,0.12,Winter,30
PROD_431868,Item_298,Electronics,999.51,0.2,0.12,462,SUP_45,18-24,South America,Male,34.93,Standard,0.17,Summer,6
PROD_962129,Item_137,Electronics,553.23,0.3,0.08,47,SUP_70,55+,Asia,Male,7.08,Overnight,0.21,Winter,28
PROD_653020,Item_106,Clothing,714.36,0.19,0.12,946,SUP_80,45-54,Europe,Female,42.82,Express,0.01,Summer,50
PROD_745753,Item_95,Electronics,324.48,0.19,0.16,480,SUP_44,55+,Europe,Non-binary,5.0,Express,0.08,All-Year,88
PROD_517170,Item_135,Beauty,776.87,0.07,0.08,822,SUP_93,25-34,Asia,Male,25.95,Express,0.01,Winter,76
PROD_157108,Item_68,Sports,1183.24,0.47,0.08,523,SUP_87,35-44,Europe,Male,42.64,Express,0.01,Autumn,78
PROD_580721,Item_147,Home Decor,63.62,0.38,0.12,210,SUP_59,35-44,South America,Male,37.36,Overnight,0.01,All-Year,50
PROD_211195,Item_490,Beauty,1064.4,0.0,0.05,243,SUP_65,18-24,South America,Female,31.28,Standard,0.12,Winter,93
PROD_989513,Item_478,Home Decor,676.93,0.38,0.16,238,SUP_74,35-44,South America,Female,38.82,Standard,0.11,Summer,70
PROD_136668,Item_159,Beauty,306.26,0.37,0.08,196,SUP_50,25-34,Asia,Female,30.95,Express,0.02,Spring,68
PROD_385205,Item_384,Home Decor,1146.09,0.0,0.05,768,SUP_34,25-34,South America,Non-binary,4.36,Standard,0.07,Winter,13
PROD_441396,Item_163,Clothing,582.61,0.18,0.12,234,SUP_43,45-54,Asia,Female,17.09,Express,0.06,All-Year,93
PROD_664037,Item_441,Electronics,401.37,0.3,0.12,186,SUP_17,55+,Asia,Non-binary,20.37,Express,0.07,Summer,22
PROD_230560,Item_341,Electronics,221.89,0.23,0.12,712,SUP_65,55+,Asia,Female,25.49,Overnight,0.16,All-Year,79
PROD_466824,Item_189,Clothing,297.12,0.39,0.12,614,SUP_93,55+,Europe,Non-binary,11.87,Standard,0.17,Summer,87
PROD_247979,Item_415,Beauty,1000.25,0.21,0.16,289,SUP_39,45-54,Australia,Non-binary,39.89,Standard,0.08,All-Year,42
PROD_249849,Item_339,Sports,739.22,0.08,0.08,220,SUP_77,45-54,Asia,Female,11.83,Express,0.2,Winter,55
PROD_848589,Item_95,Beauty,1096.33,0.49,0.16,496,SUP_30,45-54,South America,Non-binary,30.28,Overnight,0.1,Winter,20
PROD_151745,Item_181,Electronics,282.2,0.12,0.08,495,SUP_19,18-24,Asia,Male,39.69,Express,0.13,Winter,29
PROD_470608,Item_288,Sports,149.76,0.36,0.05,879,SUP_96,45-54,North America,Male,33.51,Overnight,0.04,Summer,75
PROD_191865,Item_322,Home Decor,12.27,0.07,0.05,301,SUP_42,35-44,Europe,Female,7.85,Standard,0.06,Autumn,39
PROD_998860,Item_187,Sports,611.9,0.16,0.08,186,SUP_84,18-24,South America,Male,42.91,Overnight,0.18,All-Year,93
PROD_312890,Item_372,Beauty,1197.98,0.22,0.12,449,SUP_92,35-44,Europe,Female,5.95,Standard,0.24,Autumn,21
PROD_123624,Item_138,Clothing,835.48,0.1,0.05,914,SUP_84,55+,Europe,Non-binary,10.6,Standard,0.18,Autumn,1
PROD_123321,Item_130,Home Decor,373.53,0.22,0.16,411,SUP_13,25-34,North America,Male,7.99,Standard,0.01,Autumn,22
PROD_503704,Item_194,Beauty,1052.85,0.08,0.08,610,SUP_32,55+,Asia,Non-binary,30.68,Express,0.04,Spring,86
PROD_909006,Item_316,Home Decor,939.16,0.28,0.05,935,SUP_78,45-54,South America,Female,36.72,Express,0.11,All-Year,85
PROD_274293,Item_472,Sports,23.42,0.33,0.08,244,SUP_62,25-34,Australia,Female,12.23,Overnight,0.18,Spring,61
PROD_883415,Item_273,Electronics,981.15,0.03,0.12,312,SUP_14,55+,Europe,Non-binary,44.11,Express,0.04,All-Year,29
PROD_286717,Item_352,Beauty,364.13,0.44,0.08,818,SUP_27,18-24,Australia,Female,7.99,Express,0.19,Spring,26
PROD_480975,Item_144,Clothing,183.86,0.09,0.05,495,SUP_26,45-54,Australia,Male,15.58,Overnight,0.14,All-Year,97
PROD_283868,Item_16,Sports,275.47,0.11,0.08,21,SUP_67,55+,Asia,Female,23.08,Standard,0.19,Winter,74
PROD_759792,Item_302,Beauty,564.95,0.33,0.05,67,SUP_76,25-34,Australia,Male,36.78,Overnight,0.14,Autumn,92
PROD_195257,Item_423,Clothing,512.72,0.23,0.05,391,SUP_81,35-44,South America,Female,18.19,Express,0.15,Summer,36
PROD_688579,Item_245,Beauty,350.22,0.25,0.05,315,SUP_65,55+,Asia,Male,9.74,Standard,0.06,Autumn,69
PROD_310176,Item_415,Sports,210.8,0.06,0.16,64,SUP_49,18-24,Australia,Female,21.99,Overnight,0.18,All-Year,15
PROD_290471,Item_107,Beauty,915.87,0.4,0.12,803,SUP_96,25-34,Asia,Female,22.49,Standard,0.21,Summer,19
PROD_572930,Item_88,Home Decor,1188.18,0.31,0.12,966,SUP_96,55+,South America,Non-binary,2.7,Express,0.22,Autumn,73
PROD_936860,Item_129,Sports,934.46,0.07,0.08,728,SUP_11,35-44,Europe,Non-binary,2.9,Express,0.01,All-Year,45
PROD_843091,Item_395,Beauty,358.64,0.19,0.08,540,SUP_30,45-54,North America,Male,13.94,Overnight,0.16,Autumn,100
PROD_618862,Item_375,Electronics,297.55,0.41,0.05,704,SUP_61,45-54,Asia,Non-binary,33.87,Standard,0.25,All-Year,73
PROD_575774,Item_341,Beauty,265.11,0.28,0.12,567,SUP_33,45-54,North America,Non-binary,17.74,Express,0.15,Spring,24
PROD_735605,Item_4,Home Decor,168.35,0.05,0.08,849,SUP_62,25-34,Europe,Male,11.08,Standard,0.04,Spring,58
PROD_239789,Item_327,Clothing,663.84,0.19,0.08,899,SUP_47,35-44,South America,Non-binary,6.86,Overnight,0.22,Winter,85
PROD_489593,Item_410,Clothing,728.45,0.12,0.12,211,SUP_29,35-44,Europe,Male,14.06,Overnight,0.07,Summer,31
PROD_915131,Item_367,Clothing,848.08,0.26,0.05,749,SUP_59,55+,North America,Male,22.7,Overnight,0.01,Spring,16
PROD_173686,Item_306,Electronics,817.85,0.42,0.08,199,SUP_48,45-54,South America,Male,6.02,Express,0.11,All-Year,89
PROD_167661,Item_396,Home Decor,354.34,0.22,0.05,986,SUP_69,25-34,Australia,Male,2.64,Express,0.03,Autumn,79
PROD_668535,Item_95,Sports,399.72,0.22,0.12,177,SUP_48,45-54,Australia,Female,7.47,Express,0.03,Winter,9
PROD_345121,Item_209,Clothing,819.41,0.45,0.12,422,SUP_80,45-54,Asia,Female,33.73,Express,0.12,Autumn,16
PROD_772108,Item_225,Home Decor,422.59,0.29,0.08,930,SUP_42,55+,Australia,Male,22.05,Overnight,0.15,Autumn,1
PROD_467257,Item_459,Beauty,259.08,0.28,0.08,664,SUP_38,55+,North America,Non-binary,21.14,Express,0.23,Summer,65
PROD_366765,Item_348,Electronics,452.33,0.13,0.12,461,SUP_83,55+,Australia,Male,2.85,Express,0.18,Autumn,28
PROD_246106,Item_480,Home Decor,330.14,0.3,0.05,43,SUP_19,18-24,Asia,Male,32.57,Express,0.21,Summer,3
PROD_358930,Item_321,Home Decor,110.53,0.29,0.05,430,SUP_85,18-24,South America,Non-binary,10.68,Overnight,0.1,All-Year,29
PROD_760482,Item_47,Sports,997.02,0.2,0.16,167,SUP_76,25-34,Australia,Male,5.91,Overnight,0.08,Autumn,60
PROD_904462,Item_476,Home Decor,1024.47,0.5,0.12,286,SUP_12,25-34,Asia,Female,38.21,Express,0.15,Autumn,57
PROD_969270,Item_181,Sports,267.6,0.44,0.08,708,SUP_86,55+,Australia,Male,22.88,Standard,0.17,Autumn,75
PROD_971149,Item_106,Electronics,82.4,0.37,0.12,336,SUP_40,35-44,Australia,Female,34.2,Standard,0.14,All-Year,33
PROD_548874,Item_199,Electronics,887.9,0.27,0.08,585,SUP_36,25-34,North America,Non-binary,37.34,Express,0.07,Spring,77
PROD_662926,Item_386,Beauty,257.78,0.23,0.05,170,SUP_79,18-24,Asia,Non-binary,43.48,Express,0.09,Spring,23
PROD_953499,Item_106,Sports,475.16,0.09,0.08,891,SUP_36,18-24,Asia,Non-binary,28.82,Express,0.11,All-Year,87
PROD_218033,Item_280,Sports,81.64,0.15,0.16,182,SUP_18,45-54,Europe,Female,4.94,Overnight,0.0,Winter,81
PROD_730265,Item_260,Clothing,275.39,0.39,0.05,15,SUP_15,55+,Europe,Male,25.98,Standard,0.22,Winter,24
PROD_713157,Item_108,Clothing,952.52,0.23,0.16,495,SUP_15,35-44,Asia,Non-binary,23.91,Overnight,0.13,Summer,88
PROD_729474,Item_19,Beauty,966.25,0.44,0.12,579,SUP_35,55+,North America,Non-binary,4.48,Standard,0.19,All-Year,24
PROD_921106,Item_410,Electronics,252.47,0.07,0.08,886,SUP_52,18-24,Australia,Non-binary,15.17,Overnight,0.04,Winter,91
PROD_266926,Item_459,Clothing,406.42,0.25,0.05,836,SUP_28,35-44,South America,Male,19.72,Overnight,0.14,Summer,29
PROD_670559,Item_296,Home Decor,165.41,0.32,0.08,553,SUP_25,25-34,Australia,Male,8.92,Express,0.23,Autumn,54
PROD_960120,Item_306,Electronics,93.64,0.26,0.16,109,SUP_32,45-54,South America,Female,2.38,Express,0.05,Autumn,88
PROD_531734,Item_171,Home Decor,1190.65,0.44,0.05,552,SUP_84,18-24,North America,Female,34.55,Express,0.09,Winter,23
PROD_473220,Item_331,Sports,788.43,0.49,0.16,305,SUP_89,45-54,Europe,Male,38.62,Overnight,0.1,Summer,38
PROD_765627,Item_493,Electronics,652.81,0.06,0.05,979,SUP_38,55+,Asia,Male,11.85,Express,0.1,Summer,76
PROD_321897,Item_195,Beauty,919.77,0.06,0.12,5,SUP_47,35-44,North America,Non-binary,2.16,Overnight,0.15,Spring,1
PROD_101062,Item_12,Sports,1008.89,0.07,0.12,842,SUP_68,55+,South America,Non-binary,40.27,Overnight,0.1,Winter,33
PROD_347736,Item_195,Sports,969.02,0.34,0.08,692,SUP_57,45-54,Asia,Female,7.76,Express,0.17,Spring,15
PROD_674736,Item_490,Home Decor,24.76,0.19,0.16,272,SUP_29,18-24,South America,Non-binary,19.34,Express,0.12,All-Year,47
PROD_195462,Item_283,Sports,228.24,0.37,0.16,360,SUP_30,45-54,Australia,Male,17.74,Overnight,0.04,Summer,23
PROD_499445,Item_369,Clothing,787.61,0.2,0.05,184,SUP_37,18-24,Australia,Male,9.06,Standard,0.24,Spring,49
PROD_550009,Item_182,Electronics,454.03,0.31,0.12,834,SUP_59,45-54,Australia,Female,27.75,Standard,0.06,Summer,1
PROD_870173,Item_450,Clothing,1179.07,0.38,0.08,655,SUP_42,55+,Asia,Male,41.5,Overnight,0.14,All-Year,92
PROD_672203,Item_305,Home Decor,800.16,0.27,0.12,947,SUP_49,45-54,Europe,Female,24.09,Express,0.02,Spring,38
PROD_366776,Item_144,Home Decor,1148.08,0.27,0.16,99,SUP_63,25-34,Europe,Non-binary,43.84,Express,0.23,All-Year,80
PROD_728880,Item_386,Electronics,245.73,0.04,0.08,89,SUP_19,55+,South America,Female,10.2,Express,0.23,Summer,58
PROD_758956,Item_316,Sports,1037.43,0.21,0.12,983,SUP_43,45-54,Europe,Male,38.49,Overnight,0.09,Summer,22
PROD_471923,Item_182,Beauty,389.02,0.27,0.12,245,SUP_82,45-54,Europe,Non-binary,13.05,Express,0.03,Autumn,11
PROD_499384,Item_30,Home Decor,1187.53,0.23,0.05,238,SUP_45,35-44,South America,Male,12.77,Standard,0.19,Summer,76
PROD_732387,Item_84,Electronics,193.44,0.45,0.05,929,SUP_84,55+,South America,Male,7.06,Standard,0.07,Autumn,68
PROD_631849,Item_166,Beauty,622.03,0.45,0.16,723,SUP_83,35-44,South America,Non-binary,39.14,Express,0.18,All-Year,14
PROD_567010,Item_284,Sports,952.45,0.41,0.12,80,SUP_16,55+,Asia,Male,33.18,Overnight,0.23,Winter,59
PROD_706440,Item_281,Home Decor,522.01,0.19,0.05,114,SUP_25,18-24,South America,Male,16.69,Standard,0.15,All-Year,63
PROD_749324,Item_96,Electronics,564.36,0.36,0.12,275,SUP_60,55+,Asia,Non-binary,17.02,Express,0.22,Autumn,1
PROD_486193,Item_381,Electronics,1183.7,0.2,0.08,79,SUP_70,55+,Asia,Male,38.33,Express,0.06,Winter,69
PROD_126734,Item_266,Electronics,513.24,0.12,0.12,567,SUP_40,45-54,Asia,Female,41.89,Standard,0.23,Autumn,63
PROD_126069,Item_444,Home Decor,726.87,0.17,0.12,178,SUP_41,25-34,South America,Male,27.9,Overnight,0.06,Summer,35
PROD_835265,Item_298,Beauty,70.17,0.04,0.16,308,SUP_54,55+,Europe,Male,19.49,Overnight,0.06,Autumn,86
PROD_637198,Item_296,Electronics,1011.44,0.17,0.08,560,SUP_85,35-44,Europe,Non-binary,4.29,Standard,0.22,Winter,12
PROD_435623,Item_225,Sports,779.56,0.23,0.08,508,SUP_36,25-34,South America,Female,7.44,Overnight,0.14,Autumn,1
PROD_570951,Item_333,Electronics,487.8,0.48,0.05,259,SUP_31,55+,Europe,Male,8.1,Express,0.2,Spring,4
PROD_181264,Item_361,Beauty,24.32,0.16,0.08,785,SUP_24,25-34,South America,Non-binary,13.9,Overnight,0.2,Spring,39
PROD_123275,Item_374,Home Decor,712.04,0.45,0.16,291,SUP_17,18-24,Asia,Male,13.05,Standard,0.16,All-Year,79
PROD_696562,Item_42,Electronics,20.13,0.11,0.05,884,SUP_77,25-34,Australia,Male,25.34,Standard,0.05,All-Year,63
PROD_574665,Item_303,Electronics,6.44,0.1,0.12,290,SUP_17,18-24,North America,Male,42.6,Standard,0.17,Winter,38
PROD_462920,Item_421,Sports,741.24,0.26,0.08,541,SUP_96,25-34,South America,Female,39.05,Express,0.02,Autumn,34
PROD_291076,Item_246,Sports,230.88,0.34,0.12,885,SUP_25,25-34,Asia,Non-binary,23.89,Express,0.05,Summer,56
PROD_294053,Item_208,Electronics,234.31,0.02,0.05,763,SUP_57,35-44,Australia,Female,2.74,Express,0.16,Winter,40
PROD_809913,Item_237,Electronics,785.66,0.11,0.08,62,SUP_43,35-44,Asia,Male,4.94,Standard,0.23,Winter,44
PROD_672735,Item_22,Sports,69.17,0.23,0.05,593,SUP_95,45-54,North America,Female,39.0,Overnight,0.19,Winter,33
PROD_699991,Item_185,Beauty,379.52,0.17,0.05,404,SUP_96,25-34,Europe,Male,14.2,Express,0.08,All-Year,18
PROD_962522,Item_468,Clothing,183.57,0.36,0.08,947,SUP_66,18-24,Europe,Female,15.68,Standard,0.21,Winter,89
PROD_903692,Item_242,Clothing,698.31,0.26,0.08,479,SUP_14,25-34,Asia,Non-binary,8.01,Standard,0.24,Autumn,41
PROD_212581,Item_363,Electronics,795.81,0.08,0.05,324,SUP_53,55+,North America,Female,11.59,Express,0.08,Winter,16
PROD_365956,Item_283,Sports,866.76,0.45,0.16,380,SUP_80,18-24,Asia,Non-binary,12.63,Overnight,0.05,Summer,34
PROD_521240,Item_41,Home Decor,310.0,0.15,0.08,680,SUP_46,55+,Europe,Male,19.72,Express,0.05,Winter,75
PROD_814016,Item_336,Home Decor,111.65,0.37,0.05,309,SUP_37,45-54,Asia,Non-binary,28.8,Overnight,0.1,All-Year,34
PROD_216421,Item_162,Clothing,99.03,0.39,0.12,342,SUP_77,55+,Australia,Male,17.19,Standard,0.01,All-Year,100
PROD_625893,Item_160,Beauty,514.25,0.48,0.12,669,SUP_47,45-54,North America,Female,21.34,Standard,0.12,Summer,5
PROD_564374,Item_474,Clothing,1135.28,0.25,0.08,474,SUP_55,45-54,Europe,Female,9.82,Standard,0.18,Winter,51
PROD_172303,Item_89,Electronics,265.19,0.31,0.08,55,SUP_82,45-54,Asia,Non-binary,4.42,Overnight,0.13,Winter,73
PROD_258211,Item_322,Beauty,311.81,0.17,0.12,846,SUP_35,55+,North America,Female,16.97,Express,0.24,Winter,42
PROD_287210,Item_12,Home Decor,125.56,0.34,0.05,424,SUP_84,45-54,Asia,Female,4.69,Express,0.12,All-Year,22
PROD_886237,Item_424,Sports,728.66,0.23,0.05,141,SUP_93,45-54,Europe,Male,14.89,Overnight,0.0,Winter,82
PROD_962557,Item_73,Sports,817.45,0.22,0.05,660,SUP_62,35-44,North America,Female,38.02,Express,0.12,All-Year,42
PROD_244990,Item_76,Electronics,773.3,0.43,0.16,375,SUP_72,25-34,Europe,Male,17.78,Overnight,0.23,All-Year,52
PROD_258518,Item_346,Clothing,1034.05,0.03,0.08,225,SUP_72,45-54,Australia,Non-binary,10.31,Express,0.02,Autumn,71
PROD_224040,Item_201,Electronics,586.28,0.44,0.16,473,SUP_47,18-24,Australia,Female,40.79,Express,0.06,Spring,72
PROD_768406,Item_10,Sports,165.68,0.43,0.16,24,SUP_24,18-24,South America,Non-binary,29.49,Overnight,0.18,All-Year,66
PROD_623138,Item_352,Home Decor,350.84,0.25,0.16,689,SUP_18,35-44,North America,Female,44.49,Express,0.07,Spring,96
PROD_518034,Item_226,Sports,796.6,0.25,0.16,364,SUP_84,55+,Australia,Non-binary,14.91,Standard,0.19,Autumn,65
PROD_856254,Item_176,Beauty,737.68,0.18,0.05,94,SUP_31,55+,South America,Non-binary,10.62,Standard,0.1,Spring,33
PROD_890756,Item_276,Sports,639.55,0.5,0.08,507,SUP_79,55+,North America,Male,14.81,Overnight,0.2,Spring,34
PROD_962755,Item_39,Sports,821.14,0.06,0.08,564,SUP_65,45-54,Europe,Female,36.94,Express,0.14,Summer,81
